pathway	671271	856496	111922	965961	549018	337915	751468	446038	639629	802319	115724	901843	843965	590043	252681	436924	824200	276279	689692	360860	254429	186848	562033	406818	641103	490036	270166	746954	999675	901539	319218	519057	476800	134956	291295	904801	664615	216384	472589	623922	178297	602758	422525	577470	377798	386299	273705	102596	795775	307150	367928	646371	228494	503905	689881	425827	437689	450178	342844	932933	636524	486129	925619	366264	158712	596447	679271	711834	333236	255981	248319	393548	921568	351319	479488	862614	651891	944184	594563	123591	873784	770991	358563	186391	859920	226347	189829	624668	553111	941319	143063	670384	437918	174495	151964	652071	265106	795270	872208	496973	194365	989123	524763	384454	979809
HALLMARK_ADIPOGENESIS	0.41372822085430366	0.4008470552104553	0.42596227284028587	0.39625824523217695	0.4084378559205922	0.391105712495286	0.461827926556923	0.4417587289475957	0.41987747826956395	0.42891982982964477	0.38270521583805167	0.3074598033856738	0.3130291830232373	0.34172783700926757	0.41288428186282267	0.357789358770161	0.42309580883812337	0.44428599967595445	0.40342057175897955	0.4195409269505423	0.4144594793628212	0.4280074295463512	0.4203972095291242	0.44656058784405195	0.34749756073125704	0.35941238882668697	0.39672656141855417	0.39218792607937425	0.38733717888946945	0.4116719160437376	0.374414911832009	0.37455337144118356	0.41124794979840545	0.41827348278587256	0.3324805955256954	0.4258253217011189	0.42418479893285366	0.39167254239430066	0.4341964487035003	0.4241706160521604	0.39343254015893875	0.41416069435799985	0.35303792250647903	0.4218062554208892	0.40917058126363604	0.3238589415678485	0.2860625890313389	0.44006927218686526	0.38538614009208055	0.31442722679410307	0.3468148026808789	0.3836577042946584	0.4112917419079876	0.41660262449181207	0.416911526033396	0.41250899757634396	0.4679906097733201	0.3889130977700262	0.3779821790331434	0.40466714803285975	0.43367633629405583	0.3522075003549492	0.4119053296564302	0.39142202201071974	0.4019703439476084	0.419224174221437	0.35630904567465815	0.42747907255019313	0.4314779562228834	0.3911499894723195	0.3474998757868809	0.40128219822777383	0.3976386301565669	0.42417363209224507	0.3994514956120342	0.43315571559574945	0.44916012966476065	0.41651375589886325	0.3022218508972436	0.41676486699812076	0.4489527832665163	0.4368775942556196	0.3491890847963342	0.3724483804715533	0.40817208310358183	0.3355738115287903	0.3560954928143622	0.4363133633628325	0.40391400549583445	0.4408673271925863	0.4387270986739892	0.4294639801314787	0.41582299749958557	0.4271807875821928	0.4220837024696993	0.35726224292650827	0.4161507212567782	0.39940387348926365	0.4585642698711068	0.39921805264809873	0.3815185148150204	0.39371284201033213	0.3721999367455316	0.34505414604331774	0.3668303471093404
HALLMARK_ALLOGRAFT_REJECTION	0.31703678332565277	0.40449894871559894	0.29776163798085453	0.3230148254646163	0.4414399191494373	0.23139043466932577	0.29957932730420694	0.3243310341597304	0.2330780976025451	0.25144338035196595	0.25570835363730215	0.31149436640012707	0.3282193668554269	0.22343305707993263	0.36672548295329266	0.21288418510496246	0.2098149177840556	0.20632535507265642	0.39986560162168966	0.19305823438800496	0.3014310424936845	0.21368657188467982	0.16481071287458823	0.1988900965260911	0.3233615771207287	0.3188332349224488	0.2942120581009644	0.17955818425122164	0.27638054697595765	0.20270236641351885	0.24329590869034545	0.08303216152919354	0.25369657966972153	0.30739482850624633	0.18963526485015433	0.3073172021165178	0.1852934418493827	0.316505345671682	0.1943877282746387	0.22454016179804231	0.2625308869628817	0.256580125162953	0.3640574491697462	0.1032974193136451	0.0512884009481049	0.22023003869774077	0.2573400871074576	0.21200197088424244	0.20807116545679952	0.3505410976446069	0.2621852152102479	0.2066927527326812	0.23889996001131317	0.37128232821324686	0.30882658379529865	0.3086369273169031	0.22552565386797577	0.17671960279685847	0.3576356531235755	0.3587673303658359	0.19436782796791013	0.3081334801051245	0.22972797413442672	0.21225970233801514	0.24470941326249313	0.1442975319265737	0.2861157950592105	0.32727189132906553	0.10194317027006987	0.17914205791760685	0.2492584793229252	0.27507708723052626	0.34771534693031647	0.33867053572746264	0.3578859075173384	0.2731867231939186	0.346574189730817	0.3096780644775774	0.3532654747715771	0.33568156689330325	0.11789520860462856	0.30121949698972156	0.22352677493718828	0.27926507581882964	0.29709783255987643	0.2691082656560898	0.3054496728982591	0.311784697983532	0.15558118244718885	0.24181005179738807	0.32307945320433634	0.18031023908208302	0.26930208528235455	0.19113375575024474	0.3184084028051558	0.44008030933465087	0.28209831425201304	0.29628593466155845	0.330067559543734	0.3050957323187038	0.1794678836409669	0.39144927758264936	0.3520269422963956	0.31765105327992693	0.2197623728284855
HALLMARK_ANDROGEN_RESPONSE	0.4070143018420605	0.4553816405917651	0.49260601928972986	0.40946459328455176	0.39504837774890916	0.41970657850498083	0.4967915779753513	0.4772669417213097	0.4107982336723165	0.3801496281277909	0.3994949351355098	0.27014279585816614	0.3057778240373738	0.31709215711614974	0.3541362606322363	0.3971644718911843	0.36430679254441284	0.4369591595012252	0.40519389595993505	0.4391237992558127	0.45599288783711706	0.4369680854185883	0.39310190831142006	0.5117221078040023	0.36003995357554774	0.3787009471688858	0.4248339834880494	0.36665464195339087	0.4352399050147838	0.4186101727950397	0.41036920334620974	0.4069327390934193	0.38702439291416557	0.4301953568101267	0.2894409075684238	0.4516560267617253	0.4156740337861718	0.4064159557461273	0.46110200759099773	0.45299108317547543	0.4541816818077092	0.4642494893420126	0.34202791929423104	0.4382636677248031	0.3814924296295205	0.36150165538245566	0.2765558435129957	0.47723693501332154	0.37059489131755213	0.36100162740076963	0.3859377736050435	0.4131659726273471	0.43732302143039187	0.4649038824757562	0.42348135486145205	0.4555273709176855	0.4757232628436538	0.4291156743715758	0.40360517397319645	0.3935176416391272	0.4934533928076297	0.41740135385829014	0.39768893825153045	0.4129778593681469	0.4745523427832732	0.4924339177764384	0.3734552553688805	0.3933911696440351	0.423580710574831	0.426015676078282	0.362104846889002	0.424317753685406	0.4214270633909439	0.4132120689910396	0.40435357219502605	0.388501082048808	0.46526887144939505	0.4491633901212795	0.32427230637274257	0.42986201159444487	0.4466891499941123	0.4458834712338628	0.33561897511566785	0.39979286178851464	0.44743883192269873	0.30593155116825316	0.3527957157870363	0.4478118270886687	0.416453480924957	0.4554860560661706	0.4596407749086739	0.4801971712966216	0.4267127363926738	0.5144462043558751	0.42301757892197844	0.41892779236007155	0.4545418721374098	0.4265449193481282	0.5092230969860634	0.4202285679135907	0.42772418730581835	0.4202463362232049	0.4189671106818507	0.3467034105061096	0.37028791094278146
HALLMARK_ANGIOGENESIS	0.4333611350493141	0.4827006355593056	0.4546107300487405	0.3525678587884342	0.28817926175057196	0.44525246728407	0.37061215887757615	0.5231245546049945	0.461647528149967	0.42630349616069596	0.5353241531284639	0.4198718461331487	0.35257620296911507	0.4265384640363514	0.5057227857814048	0.4303402892042435	0.39318439814995204	0.48959385719642634	0.4217028822203899	0.42529194083221017	0.3271117583597258	0.3889536526412545	0.40994014001370377	0.4791760998124792	0.3454222434040722	0.39743383746665645	0.36569829951344357	0.2979207728824186	0.3918002499016102	0.488847722655865	0.4036562250102787	0.34192290104493345	0.43760508704210005	0.3685966151645831	0.3796062452959849	0.3714493739607792	0.3504639759935858	0.42316998793602223	0.3176210216870455	0.4759079134395303	0.44750315668314417	0.3342826863126946	0.3353848009673871	0.39363207706752334	0.32468968069347104	0.4922480077585335	0.3610035365613083	0.40222072320823404	0.4568380579350839	0.2917549807016528	0.4317340612719231	0.43495645968793467	0.42805029341251116	0.4131244792608018	0.42586381731170975	0.5022434053024087	0.49442752918881666	0.3702393230571445	0.27701871523268756	0.3258070232540062	0.4241582108183249	0.41939107847730817	0.40008846908728596	0.416914522887796	0.4707575076112762	0.43145100371832806	0.38526184332226454	0.49319572358962205	0.42799710764191407	0.4447317184058561	0.3710734352213252	0.489066027001504	0.4009733692534324	0.42030222617453245	0.3582239369242237	0.37904235389348384	0.42613050484645865	0.3662747170418268	0.3548426434683145	0.38756090737221566	0.39442181666641535	0.40260872897547045	0.3368674120187819	0.5119292157384934	0.47056247224003794	0.415874869911553	0.4123052192480791	0.4983572215369961	0.44806385718567887	0.38248467042999706	0.41826814891117703	0.3900135419233828	0.4558441402065106	0.47445838353712255	0.4343550696010005	0.3417053945731433	0.4679185278689197	0.38809821614418516	0.46656618237509734	0.4312541058268357	0.4394373775767163	0.38291829587924336	0.4880455811876427	0.37608136978556633	0.4860659322234298
HALLMARK_APICAL_JUNCTION	0.38196361853320354	0.39037501101546235	0.4014625180091008	0.3514536454946631	0.30932019443865666	0.3447169386446304	0.3282998445114768	0.40849080826886214	0.3834313874351454	0.35170590135975255	0.41885597562502197	0.367930464834535	0.33972325096369055	0.40218550010535153	0.4106984653566372	0.34554269232550605	0.34467777467791033	0.3533447600207046	0.3474128901952596	0.35992637006370076	0.31923998519322994	0.35400239195435795	0.3080906854390818	0.3694366641649077	0.334756309486663	0.33479394863922957	0.3627767205993068	0.27965105740365326	0.34117439548576517	0.3278943893309087	0.3148761479669566	0.2986506136915892	0.3329374561908839	0.3233606626489281	0.28117519766851246	0.3110994917459792	0.3303819315806433	0.332537423835726	0.32526477736160875	0.36650851318583505	0.3133610513776126	0.3044660384945065	0.33935996912877775	0.26858988357558355	0.2922839273947747	0.3524031366141027	0.3149211948236252	0.326773404808805	0.4011384794956434	0.30564811091729593	0.3598609463888308	0.32428829184132557	0.3839894741720484	0.37477525073345497	0.35283480288578656	0.3770090932226701	0.368932670982066	0.28929080450813527	0.33258681901162124	0.30436285001993535	0.3517887340258831	0.3233063519202343	0.3661273906442806	0.33236183327243446	0.35362485311355063	0.29854066579664745	0.33827331999124294	0.363501204010716	0.34071661899940003	0.37156947525395256	0.36384201842810776	0.4014943203831444	0.3863404806274967	0.3408351991432754	0.3442101438975701	0.3429129089923513	0.34882712145479905	0.324686091735685	0.34277771250655864	0.3550086856314414	0.3142932529518592	0.3316440157353095	0.3333431261719401	0.42659678685991625	0.4070301842294323	0.3554879674469229	0.3833249695314314	0.38422849094449485	0.36033555962505315	0.29284562815516013	0.34501269965054054	0.3382193478348215	0.3556286534538549	0.34814076250198434	0.3550206341024861	0.33266069072287463	0.36144507868425196	0.35861633075565424	0.37179495997696643	0.31865927645984227	0.35593408041603364	0.36828603143978816	0.3743940196603086	0.3595822536585374	0.41312352295664356
HALLMARK_APICAL_SURFACE	0.10416783832456508	0.18617635582373732	0.16575987981298243	0.1891775214358126	0.14505064239944868	0.15081938001071607	0.1930392155759416	0.17144042475353702	0.11411025657228727	0.12402437939566101	0.20617438572943084	0.18589220066413695	0.1742089320729332	0.17470047055527077	0.17792373328481487	0.15787464474081095	0.1527262948914533	0.15991648364749822	0.1391327041413343	0.1946176405855822	0.144365909143349	0.2363142114834838	0.15184293874538957	0.16449640346810784	0.15469087712092294	0.18656304582550193	0.16653861207648932	0.13690636882013707	0.1642734574985321	0.08967827455520272	0.18399503377857254	0.11298578678005737	0.14937791332430123	0.15603398048761122	0.14948067222837186	0.19841395300543654	0.17931363033388378	0.15224747597745647	0.18197375034431199	0.1585434513380449	0.11319620297984131	0.1392354639186045	0.18187271828313323	0.11556195816292324	0.12923843945100463	0.14499588989990542	0.12887486043818502	0.17859780763335922	0.18930052099611874	0.17858343223876064	0.16425630873556366	0.1809271151075563	0.17396225120116596	0.15557414270291425	0.11650816701312985	0.16506563927734727	0.21849387511210472	0.0827972941606348	0.18785285562174653	0.11151671791199641	0.1618645243104624	0.148351907232546	0.22303159951896043	0.1403262520618704	0.15609701406192872	0.17435515517648242	0.11498684014126032	0.16737386632850282	0.1681915853777073	0.1323938959037344	0.1614337349154409	0.17093933844841594	0.2187366633308253	0.20837524946904726	0.18536656208242686	0.14247640757293112	0.16417624844105747	0.2183194181080552	0.16279552852153614	0.17277995732010135	0.16546952177271096	0.21329670683684684	0.06840895373081124	0.19581970125641315	0.20901893099367524	0.1258627521591922	0.1353350849040043	0.18266592298614176	0.19707437792433563	0.12147705702268101	0.18813773791077795	0.16412050528283265	0.16199123787992548	0.1554557621918145	0.13194553673491516	0.1879506316535873	0.2431438125083576	0.12007897516794218	0.2135959269805886	0.14301899052593356	0.12924853803198016	0.16779691976348357	0.17201742248293478	0.1652374289027802	0.17551844744501668
HALLMARK_APOPTOSIS	0.4445235239216093	0.4654456054522828	0.4297785496543801	0.43045229156762804	0.434751064300303	0.41561786650984556	0.4525008248007514	0.4728703142021865	0.39328282783250984	0.4084306630804123	0.43992572506686223	0.38863300021857433	0.3735602609684342	0.3712928437203929	0.4331156299033403	0.4161255281091495	0.3994937953138232	0.45307218163768953	0.4615935287330071	0.4413409315217053	0.43311491922627415	0.417430685538694	0.40260436308621383	0.4435496530898313	0.39413547166333296	0.3939364549982934	0.4357865274958019	0.3916410894373164	0.38547940657707963	0.4167602780248725	0.40141974826547805	0.34864973876192856	0.39951188857184866	0.41408075623632024	0.30049822178946806	0.4351326417657853	0.3978966061583865	0.42512688436623125	0.3715131220263779	0.44223429990154545	0.4312410555605065	0.4006118217890807	0.3978961114093577	0.39303688066565584	0.3470800420559036	0.3660307017009934	0.32980530595905305	0.42000156169641445	0.3916162507960854	0.39299605412072824	0.40756791037843093	0.38852753271228024	0.43854628362565307	0.4638675534058878	0.3946565784366197	0.43886329759707843	0.4477362730847617	0.4007903198608554	0.4380975221717612	0.40884288043523476	0.4535851774998625	0.42861528856771575	0.383292349287387	0.42056851793110483	0.4577020814709762	0.3982692341135567	0.3940585319471491	0.44664886221967864	0.3836634658947163	0.41722648989172145	0.36865410086263745	0.45318993535218083	0.45527235808123023	0.4392243525481026	0.4401426324325423	0.3911522958352479	0.4758143163007204	0.4493029427158923	0.37506055198619576	0.4182950725092472	0.4441449087742976	0.42665405079332835	0.39359114746977136	0.4290483665496366	0.4424796090302932	0.35338628821265144	0.42511926583104376	0.45459336058567573	0.4013968286378563	0.4900940031763354	0.4549715091618892	0.43025851270314436	0.4338223314686228	0.4486863211113565	0.46976366554731147	0.44792749957023964	0.4635231959517078	0.41097616401695386	0.47804797937968735	0.4355698072084822	0.3995811352851107	0.4742316462157221	0.4737149207685078	0.43506689734238835	0.3783052773991756
HALLMARK_BILE_ACID_METABOLISM	0.11796145715249402	0.11980473572014899	0.19111346232143872	0.13308790562238862	0.11772902180710104	0.12799113669597748	0.17684317816867046	0.142256130161879	0.10317795341989974	0.11118101035493674	0.09285655109420717	0.10821054437104528	0.09377338708058461	0.12152013253444546	0.13464821179745043	0.09377772802222642	0.06874695382859237	0.14164182257595329	0.11335766031305812	0.12464659295439383	0.14664449745764174	0.12682225914985093	0.08204499958334857	0.12549440235904719	0.14056972212706323	0.11990442201412006	0.10071336949695592	0.13121822304027386	0.22153419896926735	0.16780552316611713	0.11945548806648122	0.11745518770276532	0.08485264981092146	0.15096074716680494	0.13831481908250265	0.18180873809700748	0.10651197726045916	0.10184768736214263	0.11810475952472106	0.09645243421662418	0.14463261846976616	0.16478425515408132	0.12844296409756029	0.08935266915833136	0.13299549633071098	0.08848530589998768	0.13600766080932467	0.12990953869847435	0.13095450764607316	0.12845595600144455	0.09619265507928781	0.15355452347907014	0.1083042180648833	0.0919177570161494	0.10379646132792793	0.04605701658508496	0.1284588873348448	0.13623159257687295	0.09421269850211648	0.11600010826101434	0.15179707121124386	0.12460793322729272	0.1252416412784555	0.1503446559341071	0.15845614815545656	0.11322924739834533	0.09354993232691461	0.12397902537086801	0.12297907245514451	0.11420853213819719	0.13234560251326222	0.09247008869061649	0.10421434603535308	0.16299094305243134	0.08922730486755541	0.12279577673159175	0.1540131916066057	0.13254696962346976	0.11941092117380578	0.10920910301581159	0.1538644542092483	0.13383868995075035	0.07299635453527906	0.1228145290552258	0.11524071010789882	0.11812357964488451	0.08812784050190414	0.09827062400068756	0.1233498175640937	0.09568656996307301	0.11960585547002195	0.15837500450285333	0.1355169848019605	0.18374579699070387	0.11865723469734095	0.1395556274254529	0.12586950630480406	0.08376092757785265	0.13170987179409663	0.09739461137562894	0.10348782929040774	0.10936853272726148	0.1289665314302568	0.09823391825892368	0.11870573834848241
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.5464522899181066	0.5112735711574095	0.5138700184712616	0.5153912680860889	0.4591383315610055	0.43623438229169176	0.514415752855251	0.5181316621980807	0.5532337856062739	0.4412329666878381	0.464471564215983	0.4062374450038336	0.4428099768408183	0.4393622379273751	0.4614458906628393	0.4688737318042277	0.4651333025258619	0.5277080917449787	0.46886746076004626	0.47583311210257734	0.4810799739938978	0.48212487060758397	0.42577128207983117	0.5060943053783281	0.4557302626263833	0.4424654070105536	0.4322359067596196	0.43441945693000333	0.5612898380807195	0.4657385869337681	0.45572420042430595	0.4110583286253031	0.47706378684075157	0.4922282916531227	0.4150864816941063	0.47653530742674177	0.5293872976332066	0.521054661388633	0.5351686575615477	0.49497948667136754	0.5110862349381896	0.49428075834471297	0.4832369041233387	0.4914293264045443	0.4185223722584472	0.46339057431966874	0.3719392665343539	0.4982854859456546	0.48968463196943024	0.40142307512278175	0.5051489615742439	0.4735823267162834	0.5242941977815759	0.5068157526737994	0.4823589486836194	0.42657015518485586	0.5443797766910226	0.454002008005479	0.45995913659121535	0.4388865947812298	0.5098466992653425	0.4687108608405781	0.5634872113155043	0.4567692712307686	0.45776804063754284	0.46141618940400025	0.46765544964347816	0.450356166402734	0.5186691333881068	0.4587902004404158	0.5002209915903778	0.4561186747545964	0.5105701391801851	0.5085780530415194	0.46215573139189847	0.4972110336045931	0.5358519560413926	0.4794999222970127	0.46951053365922185	0.4972767425628656	0.5171747959960566	0.5394554277438323	0.44992822920692355	0.4374255424727828	0.5116707793014706	0.42926851847413594	0.4527532507351532	0.4729480590438205	0.5225635154681215	0.5049106276280757	0.4814156862010967	0.48209596985444353	0.5009312727272373	0.48415790806526815	0.45770150991810354	0.4547502583784823	0.5111780571296746	0.4913529593493631	0.5088221481447107	0.47923474391438675	0.46022697244619126	0.4871050556787747	0.46214692268428076	0.46667683944231053	0.4816218366223842
